client_id,dormant_count,total_monthly_waste,segment
1196,13,775.0859747242005,High (over $150)
1198,16,628.3572077067669,High (over $150)
1201,21,2029.9373888888888,High (over $150)
1202,18,180.8618931064385,High (over $150)
1203,14,506.9968548510313,High (over $150)
1204,21,1305.4307843406593,High (over $150)
1207,19,625.5058173076923,High (over $150)
1208,17,592.8135409663865,High (over $150)
1209,26,2309.8311716172475,High (over $150)
1210,26,1338.1220515318014,High (over $150)
1211,14,1209.6572764143536,High (over $150)
1213,16,571.9584166666667,High (over $150)
1214,16,1021.6599706959707,High (over $150)
1217,17,842.2173174603174,High (over $150)
1219,20,1503.8948332815276,High (over $150)
1221,13,825.2537885836385,High (over $150)
1222,20,903.4108533507567,High (over $150)
1224,22,1155.302058664116,High (over $150)
1225,14,659.2733333333333,High (over $150)
1226,15,792.8215374625374,High (over $150)
1227,18,973.0129183719434,High (over $150)
1228,21,1119.921753912754,High (over $150)
1229,22,1859.3536780131633,High (over $150)
1234,15,396.6378877314815,High (over $150)
1236,14,497.1894285714286,High (over $150)
1237,19,775.36440247729,High (over $150)
1238,19,2033.426131105006,High (over $150)
1239,23,1011.4817067532141,High (over $150)
1240,24,862.8054501563252,High (over $150)
1241,19,1546.6869718486664,High (over $150)
1242,22,977.969564258658,High (over $150)
1243,21,1470.0626438010265,High (over $150)
1245,24,790.4642940078927,High (over $150)
1246,23,897.2992132682937,High (over $150)
1247,27,1478.5171712454212,High (over $150)
1248,23,897.0075053096199,High (over $150)
1250,22,699.1381855860702,High (over $150)
1251,22,828.9176451118326,High (over $150)
1253,26,1413.3848814740065,High (over $150)
1254,14,555.108350885226,High (over $150)
1256,16,992.9668683261183,High (over $150)
1257,19,821.0327936507937,High (over $150)
1258,23,1129.874904851421,High (over $150)
1259,19,3053.1127364059657,High (over $150)
1260,14,412.090494047619,High (over $150)
1261,20,1954.0596584139032,High (over $150)
1262,18,629.8407992687052,High (over $150)
1263,16,875.8343333333333,High (over $150)
1266,14,584.8304506361451,High (over $150)
1267,16,1171.7375535714286,High (over $150)
1268,15,840.8050335497836,High (over $150)
1269,18,1409.7988559529758,High (over $150)
1274,28,1416.105283270291,High (over $150)
1276,22,1849.7265186202685,High (over $150)
1279,24,1119.0599034201666,High (over $150)
1281,17,786.1214018759019,High (over $150)
1282,17,621.8366666666666,High (over $150)
1283,20,1174.8821953991142,High (over $150)
1284,18,1120.8884571078431,High (over $150)
1285,29,3195.6929650578177,High (over $150)
1286,31,2231.4116666478762,High (over $150)
1288,16,493.3977131164587,High (over $150)
1289,9,127.92272222222222,Medium ($50-$150)
1291,20,1250.4477672752514,High (over $150)
1293,16,923.131588591577,High (over $150)
1294,26,1695.0388072587887,High (over $150)
1295,28,1248.8125706422402,High (over $150)
1296,27,1044.010704109129,High (over $150)
1298,15,500.16339545177044,High (over $150)
1299,23,1240.9380932802148,High (over $150)
1300,25,561.5177243987332,High (over $150)
1301,13,587.6789956140351,High (over $150)
1302,13,836.9179814912076,High (over $150)
1303,13,629.2243333333333,High (over $150)
1305,26,1243.11286509324,High (over $150)
1307,20,1240.2639651610646,High (over $150)
1313,20,971.0604893588796,High (over $150)
1314,25,1398.6314769935996,High (over $150)
1315,19,757.2700127245943,High (over $150)
1317,13,533.6642170868347,High (over $150)
1323,27,1470.2404104506606,High (over $150)
1324,15,840.4629096638655,High (over $150)
1326,19,1124.6594784599458,High (over $150)
1330,20,1225.717432998374,High (over $150)
1331,11,63.264429473304475,Medium ($50-$150)
1332,20,1187.8737581694006,High (over $150)
1334,14,647.3418066100567,High (over $150)
1335,22,1866.2142554961379,High (over $150)
1340,24,2007.697236772454,High (over $150)
1341,26,1250.1366971911493,High (over $150)
1344,19,1256.792003907857,High (over $150)
1345,26,1573.6652660256411,High (over $150)
1347,17,981.1887692307693,High (over $150)
1348,19,335.6319339755639,High (over $150)
1352,17,721.6872194616977,High (over $150)
1353,18,864.1577842365967,High (over $150)
1356,26,1082.7541726661711,High (over $150)
1357,18,979.8642872405372,High (over $150)
1358,10,140.10168317793318,Medium ($50-$150)
1360,16,571.6837661064426,High (over $150)
1361,13,893.5786215728715,High (over $150)
1362,19,961.4987161172162,High (over $150)
1364,16,384.44841514041514,High (over $150)
1366,18,1014.0971189398837,High (over $150)
1367,16,576.86883000333,High (over $150)
1369,18,888.8919393939393,High (over $150)
1370,17,974.0753125763126,High (over $150)
1371,18,840.5836618967452,High (over $150)
1376,19,1455.460099053724,High (over $150)
1378,23,880.4172695070453,High (over $150)
1379,32,1354.7714389892064,High (over $150)
1381,23,813.5154791080201,High (over $150)
1382,25,868.2975734373813,High (over $150)
1383,26,1809.2728579398442,High (over $150)
1384,13,1022.2265952380952,High (over $150)
1385,18,1370.8284069308745,High (over $150)
1391,18,1347.9291957671958,High (over $150)
1393,23,1150.5256652236653,High (over $150)
1394,19,836.2139300626275,High (over $150)
1397,17,798.7089182310744,High (over $150)
1398,19,1525.5593173366667,High (over $150)
1403,24,1563.9701349762322,High (over $150)
1404,13,409.57044871794875,High (over $150)
1405,23,1268.2263392857142,High (over $150)
1406,17,426.00226897025755,High (over $150)
1407,17,765.3729116461101,High (over $150)
1411,19,1105.0830568570318,High (over $150)
1412,29,1845.302030008734,High (over $150)
1413,18,420.7676556776557,High (over $150)
1416,25,1928.9872849291232,High (over $150)
1417,20,1642.4115704978026,High (over $150)
1421,9,499.81755303030303,High (over $150)
1422,26,793.9764395247378,High (over $150)
1424,20,754.3860429789802,High (over $150)
1425,26,1621.0579851190475,High (over $150)
1427,16,1142.4519135864136,High (over $150)
1428,11,180.66446890059626,High (over $150)
1429,15,736.9726934731934,High (over $150)
1430,24,1371.000841810967,High (over $150)
1432,21,1000.8467051467051,High (over $150)
1433,22,1111.3829853125385,High (over $150)
1434,12,390.0806076839827,High (over $150)
1435,24,1815.908217796093,High (over $150)
1437,16,757.0373090645165,High (over $150)
1439,13,419.14248834498835,High (over $150)
1442,24,1198.4349718289486,High (over $150)
1443,23,983.8800609393443,High (over $150)
1444,26,2401.3665231593573,High (over $150)
1445,11,282.4152888198758,High (over $150)
1446,14,823.8380472222223,High (over $150)
1448,14,677.0490741792929,High (over $150)
1449,24,769.6228653127918,High (over $150)
1451,24,920.9564814954953,High (over $150)
1452,25,2298.3908605699853,High (over $150)
1453,18,710.0812371157919,High (over $150)
1455,16,644.5962270105924,High (over $150)
1456,26,1317.5290542374294,High (over $150)
1458,18,1018.3072065295815,High (over $150)
1459,11,559.1002317149082,High (over $150)
1461,26,1057.2269626764848,High (over $150)
1463,16,432.28035546398047,High (over $150)
1464,15,853.2030455182073,High (over $150)
1466,29,1161.6634316934046,High (over $150)
1467,17,868.583517739604,High (over $150)
1470,19,762.9685586538461,High (over $150)
1471,14,610.4620449346405,High (over $150)
1473,19,690.6600868575869,High (over $150)
1475,27,1021.3743626969343,High (over $150)
1477,15,605.5544991324465,High (over $150)
1478,20,1022.5390498880205,High (over $150)
1479,13,482.47978535353536,High (over $150)
1482,19,1446.9837804855663,High (over $150)
1484,18,1045.6888697212623,High (over $150)
1485,18,1300.8390323275862,High (over $150)
1486,16,460.2181038992409,High (over $150)
1487,29,2425.665886728328,High (over $150)
1488,22,1040.02110681445,High (over $150)
1490,21,1166.0997872212583,High (over $150)
1492,22,1248.1134587163408,High (over $150)
1493,13,817.3809798534799,High (over $150)
1494,10,308.66929689754693,High (over $150)
1495,19,1251.494622301484,High (over $150)
1497,27,1339.8643744588744,High (over $150)
1498,28,1740.53056164729,High (over $150)
1499,12,437.50577922077923,High (over $150)
1500,22,1120.5265758383064,High (over $150)
1503,19,693.6585252525252,High (over $150)
1504,17,749.8804091573631,High (over $150)
1507,12,538.6379447482342,High (over $150)
1508,17,570.7474997334966,High (over $150)
1509,30,870.1390618496199,High (over $150)
1510,8,309.016,High (over $150)
1511,21,1005.3448873753059,High (over $150)
1512,23,1661.4238548781827,High (over $150)
1513,23,1976.5339729868563,High (over $150)
1514,18,847.8860523088023,High (over $150)
1515,28,1534.8317354071366,High (over $150)
1516,31,1425.4395942223484,High (over $150)
1517,21,1769.5652895437895,High (over $150)
1518,17,1293.1384141261965,High (over $150)
1519,20,930.1178302277432,High (over $150)
1520,23,1241.1275067495285,High (over $150)
1521,17,553.5593530020703,High (over $150)
1523,21,813.5110486793908,High (over $150)
1525,21,674.2517614180599,High (over $150)
1526,22,1007.8569615384615,High (over $150)
1527,4,171.64708333333334,High (over $150)
1528,25,941.1668681379008,High (over $150)
1529,22,1343.9208774360475,High (over $150)
1530,13,254.0771488095238,High (over $150)
1531,15,608.4468805500055,High (over $150)
1533,27,1967.1667693602694,High (over $150)
1534,24,2623.413107707415,High (over $150)
1535,27,1362.9744461163837,High (over $150)
1538,10,593.8968946608946,High (over $150)
1540,26,899.4799950071597,High (over $150)
1541,29,1276.513089689552,High (over $150)
1542,7,293.98099428104575,High (over $150)
1543,22,1400.3778933150184,High (over $150)
1544,16,998.54218502331,High (over $150)
1546,16,888.2857690540453,High (over $150)
1549,16,1303.26871994672,High (over $150)
1551,21,1597.4678248549758,High (over $150)
1552,16,1148.9613196778712,High (over $150)
1555,6,265.5541666666667,High (over $150)
1556,16,803.8755852130325,High (over $150)
1557,18,767.7931201298701,High (over $150)
1558,14,1108.770880952381,High (over $150)
1559,15,1012.3577605514811,High (over $150)
1560,18,726.7283284313726,High (over $150)
1561,19,1071.881543601823,High (over $150)
1562,21,946.8186865019039,High (over $150)
1563,21,904.426288692319,High (over $150)
1564,21,833.6593007246377,High (over $150)
1567,14,459.91351814851816,High (over $150)
1568,22,1148.3531308384597,High (over $150)
1569,16,522.2530257936507,High (over $150)
1571,20,1492.2447163009404,High (over $150)
1575,22,1531.1573557002937,High (over $150)
1576,27,1305.0077287712288,High (over $150)
1577,26,1299.4852857142857,High (over $150)
1579,25,1530.8817824412429,High (over $150)
1581,25,706.882136713191,High (over $150)
1582,8,398.66183333333333,High (over $150)
1583,15,367.1549755799756,High (over $150)
1584,14,674.7490753968253,High (over $150)
1585,17,835.6720577639752,High (over $150)
1586,16,1012.6766929824562,High (over $150)
1587,26,2176.1089468111977,High (over $150)
1589,7,352.3081785714286,High (over $150)
1591,27,1230.3168398184632,High (over $150)
1594,15,368.04122275641026,High (over $150)
1595,28,1859.7000543537486,High (over $150)
1596,19,1038.1531553454715,High (over $150)
1598,15,611.8650297619048,High (over $150)
1600,14,1126.3091209176519,High (over $150)
1602,11,591.3974583333334,High (over $150)
1603,17,928.5851914751914,High (over $150)
1604,21,681.5369970318494,High (over $150)
1605,16,867.3423375668449,High (over $150)
1606,14,1170.7633333333333,High (over $150)
1609,22,1539.7910962818141,High (over $150)
1610,20,491.6510817417876,High (over $150)
1613,17,1053.7722598244425,High (over $150)
1615,14,854.6745346075493,High (over $150)
1616,22,1727.982993867244,High (over $150)
1617,11,439.7043838383838,High (over $150)
1618,25,1193.3972284659785,High (over $150)
1619,12,544.1623154761905,High (over $150)
1621,15,940.049385532682,High (over $150)
1622,19,1535.6623777070881,High (over $150)
1623,14,475.1913638894838,High (over $150)
1626,28,2316.4214846681098,High (over $150)
1629,18,554.3442401592216,High (over $150)
1633,25,1243.2519906399718,High (over $150)
1634,20,490.26911199135833,High (over $150)
1635,12,552.0943796296297,High (over $150)
1636,13,414.5885490824535,High (over $150)
1638,17,805.646193200863,High (over $150)
1639,16,1201.482601734358,High (over $150)
1640,17,948.2677380952381,High (over $150)
1642,19,1286.973394126079,High (over $150)
1644,25,1579.4128167861018,High (over $150)
1645,24,1336.3373666383602,High (over $150)
1646,19,612.7846696792036,High (over $150)
1648,27,2146.372802354508,High (over $150)
1649,13,453.2462738095238,High (over $150)
1651,17,1233.2556140350878,High (over $150)
1652,17,649.6744122315592,High (over $150)
1654,35,2542.3750717669222,High (over $150)
1656,8,218.20625,High (over $150)
1659,19,1164.3397837481145,High (over $150)
1660,21,796.5427966200466,High (over $150)
1662,21,1427.0351577668669,High (over $150)
1664,26,929.7535306743317,High (over $150)
1666,17,700.2113508239073,High (over $150)
1668,19,1252.8470885075114,High (over $150)
1669,17,1312.254921176046,High (over $150)
1670,10,558.1938888888889,High (over $150)
1671,25,917.1207738095238,High (over $150)
1672,15,327.3989880952381,High (over $150)
1674,20,859.1754626623376,High (over $150)
1675,16,987.9600664613165,High (over $150)
1676,31,1427.5447613318054,High (over $150)
1677,15,914.0295961538461,High (over $150)
1678,22,1277.138143999138,High (over $150)
1680,3,64.28483333333334,Medium ($50-$150)
1682,14,624.2542955840456,High (over $150)
1684,12,719.3052333333333,High (over $150)
1685,22,1195.2665338827837,High (over $150)
1686,20,1618.0574558560497,High (over $150)
1687,21,1071.7006341593121,High (over $150)
1692,24,3049.7019430708183,High (over $150)
1693,19,1583.135851160675,High (over $150)
1694,24,1271.5903546341344,High (over $150)
1695,17,1345.4266501831503,High (over $150)
1696,23,1599.7038742414695,High (over $150)
1697,13,621.4314283988957,High (over $150)
1699,14,1186.9885227374252,High (over $150)
1700,8,354.27495454545453,High (over $150)
1702,18,974.8471011042099,High (over $150)
1703,34,2083.894974039768,High (over $150)
1709,21,752.5641758241759,High (over $150)
1710,15,538.833624404762,High (over $150)
1712,25,1218.4541909441475,High (over $150)
1717,21,1258.4026672901093,High (over $150)
1718,19,671.8653367548345,High (over $150)
1719,18,1333.920203591243,High (over $150)
1720,20,920.2059532967033,High (over $150)
1723,18,994.9812517825312,High (over $150)
1725,16,681.2482838827839,High (over $150)
1727,19,1626.4190014430014,High (over $150)
1728,17,968.5895833333333,High (over $150)
1730,13,651.472541125541,High (over $150)
1731,21,1181.8954285714285,High (over $150)
1733,19,585.8123359359938,High (over $150)
1735,27,1022.5410803821626,High (over $150)
1736,26,1334.0881985090932,High (over $150)
1737,13,418.32497162804515,High (over $150)
1740,7,333.03541666666666,High (over $150)
1741,18,961.2342509696186,High (over $150)
1742,20,1107.3946010023262,High (over $150)
1744,16,628.8087738095238,High (over $150)
1746,19,1283.8300257936507,High (over $150)
1749,16,944.0827922077922,High (over $150)
1750,26,2346.336133507193,High (over $150)
1752,20,1044.6607552447551,High (over $150)
1753,15,734.837943452381,High (over $150)
1755,16,595.909922077922,High (over $150)
1756,18,1153.2852915140415,High (over $150)
1757,27,877.1459971446491,High (over $150)
1758,20,842.1100461825756,High (over $150)
1759,30,946.4008694098598,High (over $150)
1762,6,280.4309404761905,High (over $150)
1763,23,846.3707409911927,High (over $150)
1764,12,550.5676423463848,High (over $150)
1765,19,1050.3832339917028,High (over $150)
1766,14,832.4279379744652,High (over $150)
1769,21,615.3882621278575,High (over $150)
1770,12,358.4438790574668,High (over $150)
1771,22,1488.0933202303288,High (over $150)
1772,21,1162.1075622900412,High (over $150)
1774,16,684.245429738562,High (over $150)
1775,9,545.7264444444444,High (over $150)
1776,29,1542.1844663461538,High (over $150)
1777,25,1389.566276248869,High (over $150)
1779,18,732.3086765873015,High (over $150)
1781,18,631.4306137566138,High (over $150)
1782,18,818.3561626984127,High (over $150)
1783,23,976.7484025435349,High (over $150)
1785,21,874.655257936508,High (over $150)
1786,16,816.2777600258538,High (over $150)
1787,20,1434.2385063476536,High (over $150)
1788,27,962.3470596812501,High (over $150)
1789,24,1335.9317618066166,High (over $150)
1791,18,747.183615079365,High (over $150)
1793,13,391.8183397435897,High (over $150)
1794,14,979.2401321548822,High (over $150)
1797,32,2393.047807363121,High (over $150)
1799,21,1516.5344517704518,High (over $150)
1802,24,2220.47281862007,High (over $150)
1805,17,450.2782839788215,High (over $150)
1807,24,1113.9101524173336,High (over $150)
1808,16,929.0125793650793,High (over $150)
1809,33,2088.5652917832167,High (over $150)
1810,20,952.390101589956,High (over $150)
1811,26,2730.0926036031406,High (over $150)
1812,21,1735.6607564192343,High (over $150)
1813,29,1332.786315125461,High (over $150)
1815,25,1317.9747525231944,High (over $150)
1816,19,887.9991755952382,High (over $150)
1817,23,1451.0548622639437,High (over $150)
1818,28,1617.873157584667,High (over $150)
1820,16,913.7116153846154,High (over $150)
1823,25,1549.8662090548341,High (over $150)
1825,17,789.7920321824517,High (over $150)
1826,21,299.09931753412826,High (over $150)
1827,23,1630.1057092005217,High (over $150)
1830,19,1090.985089031977,High (over $150)
1833,12,497.9954087301587,High (over $150)
1834,17,872.809472686162,High (over $150)
1837,17,888.6064945054944,High (over $150)
1840,20,781.8990719399072,High (over $150)
1842,20,852.5194775015905,High (over $150)
1843,32,1556.774423438386,High (over $150)
1844,17,979.978633689309,High (over $150)
1846,15,443.2750836385836,High (over $150)
1849,13,503.68657182082154,High (over $150)
1851,22,2045.6918093711843,High (over $150)
1852,28,2099.241336534698,High (over $150)
1853,18,666.9546779097478,High (over $150)
1854,15,818.4357954545454,High (over $150)
1855,20,1032.0948169274288,High (over $150)
1856,27,1384.54874012099,High (over $150)
1857,19,1028.336432449903,High (over $150)
1858,17,576.5379299242425,High (over $150)
1859,23,865.8109811030472,High (over $150)
1861,21,1246.579813072552,High (over $150)
1862,8,99.26080128205129,Medium ($50-$150)
1863,17,1337.9878674043534,High (over $150)
1871,19,843.6966889499389,High (over $150)
1872,26,1561.4128435176794,High (over $150)
1873,22,975.429716332498,High (over $150)
1874,20,745.8802874026669,High (over $150)
1875,20,1171.515989094239,High (over $150)
1876,13,867.4564166666667,High (over $150)
1877,17,1144.3904534062428,High (over $150)
1879,19,1174.5147375541126,High (over $150)
1880,28,1222.9968806016739,High (over $150)
1881,22,778.3956630591631,High (over $150)
1882,20,1348.1829722222221,High (over $150)
1885,21,956.6778470988077,High (over $150)
1888,31,1721.6457848139255,High (over $150)
1891,26,1059.5367846035545,High (over $150)
1895,23,1111.8100570887445,High (over $150)
1896,24,838.0274043436334,High (over $150)
1897,22,1411.4709844119843,High (over $150)
1898,15,1001.7270185647685,High (over $150)
1899,11,391.2467678401164,High (over $150)
1901,15,806.1536572871572,High (over $150)
1902,19,1166.9171082757823,High (over $150)
1903,18,1221.7447034514505,High (over $150)
1904,29,1075.1518953326367,High (over $150)
1905,10,375.4246111111111,High (over $150)
1908,32,2596.158429873728,High (over $150)
1909,15,693.499780456042,High (over $150)
1910,19,1163.1428730263158,High (over $150)
1913,18,953.2067925550915,High (over $150)
1915,24,1935.8613875985125,High (over $150)
1916,17,514.8570724460725,High (over $150)
1917,22,1473.501668831169,High (over $150)
1918,20,992.9729182900433,High (over $150)
1919,22,1509.9658234173364,High (over $150)
1920,28,1695.899524110149,High (over $150)
1921,24,1142.1223137418137,High (over $150)
1923,22,1598.5355681860624,High (over $150)
1926,15,934.7511836358946,High (over $150)
1928,28,1559.546985396856,High (over $150)
1931,22,2009.6270611426128,High (over $150)
1936,29,975.6717207982076,High (over $150)
1937,25,1851.290070541232,High (over $150)
1940,21,605.0875995309793,High (over $150)
1941,19,796.5105148239372,High (over $150)
1942,8,75.3547391688771,Medium ($50-$150)
1944,23,1031.45555982906,High (over $150)
1945,19,943.2036785714286,High (over $150)
1946,17,854.1905468975469,High (over $150)
1954,12,566.1881518925519,High (over $150)
1955,21,906.9021908879585,High (over $150)
1956,18,930.8722230392157,High (over $150)
1957,11,1433.8350833333334,High (over $150)
1958,17,882.0883902930403,High (over $150)
1959,19,2161.344244047619,High (over $150)
1962,22,1397.5013367403205,High (over $150)
1963,28,1698.1299042237001,High (over $150)
1964,20,1089.352296811699,High (over $150)
1966,18,811.8228286935586,High (over $150)
1967,28,1036.0916486427604,High (over $150)
1969,33,2120.819421400128,High (over $150)
1971,23,908.1774227581628,High (over $150)
1972,18,626.2248555611055,High (over $150)
1973,20,1047.8905317460317,High (over $150)
1975,13,1011.496,High (over $150)
1976,18,1452.881621895648,High (over $150)
1977,16,737.1133055555556,High (over $150)
1979,14,748.4430416666667,High (over $150)
1980,19,807.1059185083922,High (over $150)
1981,17,822.8059794372294,High (over $150)
1983,30,1599.9079576950828,High (over $150)
1985,12,303.32703532400024,High (over $150)
1986,14,580.9209961484594,High (over $150)
1987,13,672.4316847041847,High (over $150)
1988,32,2931.1735149729657,High (over $150)
1989,19,2344.967866783951,High (over $150)
1992,22,970.7222725299745,High (over $150)
1993,12,736.3795060690943,High (over $150)
1994,20,961.9788971404413,High (over $150)
1995,25,1503.769173969424,High (over $150)
1996,18,1054.4880761255872,High (over $150)
1997,13,866.3669583333333,High (over $150)
1998,19,517.4016475468976,High (over $150)
