client_id,merchant_id,months_active,avg_monthly_charge,last_transaction,days_since,dormant
460,75781,4,11.04,2019-10-27 09:08:00,4,False
460,75936,3,24.88,2017-11-09 17:36:00,721,True
460,77341,5,152.54,2018-10-20 11:36:00,376,True
460,83480,6,19.017777777777777,2017-09-25 10:40:00,766,True
460,91128,3,9.200000000000001,2017-03-20 08:51:00,955,True
461,6334,9,19.1675,2019-07-16 23:46:00,107,True
461,8365,12,44.74271851851852,2019-07-08 21:12:00,115,True
461,13523,4,40.445,2019-02-22 21:00:00,251,True
461,19964,7,32.96590909090909,2017-02-27 02:11:00,976,True
461,20519,5,12.342,2018-07-22 04:24:00,466,True
461,20561,9,27.972727272727273,2019-03-14 19:50:00,231,True
461,24504,4,14.7975,2017-03-27 14:00:00,948,True
461,25887,12,40.27766666666666,2019-10-14 22:28:00,17,False
461,27092,10,106.3157894736842,2019-04-24 10:20:00,190,True
461,32175,4,78.08,2014-09-16 10:56:00,1871,True
461,44578,12,40.89872023809524,2019-10-27 21:38:00,4,False
461,45389,12,24.96784848484849,2019-10-20 02:53:00,11,False
461,50783,11,21.804311594202897,2019-07-22 12:30:00,101,True
461,59935,11,49.402307692307694,2019-10-08 13:31:00,23,False
461,60569,9,54.55642857142857,2019-09-11 19:30:00,50,False
461,61195,12,45.027325581395345,2019-04-14 06:17:00,200,True
461,73186,3,65.52,2018-07-18 14:01:00,470,True
461,75363,8,46.60833333333333,2019-08-15 06:35:00,77,True
461,78758,11,17.177248062015504,2019-10-08 19:11:00,23,False
461,80584,9,52.85111111111111,2019-05-24 19:53:00,160,True
461,82784,6,133.9442857142857,2017-10-12 03:56:00,749,True
461,83480,4,16.4575,2015-09-22 14:54:00,1500,True
461,86616,4,54.948,2019-07-19 02:38:00,104,True
461,89069,8,30.85058823529412,2019-07-12 19:46:00,111,True
461,99158,5,13.52,2018-02-12 09:37:00,626,True
462,1238,6,34.185,2019-02-09 01:54:00,264,True
462,5048,12,26.337753623188405,2019-07-22 22:51:00,101,True
462,10792,5,29.695000000000004,2016-10-10 11:47:00,1116,True
462,20519,3,28.05333333333333,2018-05-31 09:00:00,518,True
462,24504,12,24.164545454545454,2019-09-04 14:14:00,57,False
462,26909,4,61.0475,2017-10-25 19:38:00,736,True
462,27092,6,116.66666666666667,2017-06-16 11:11:00,867,True
462,29933,3,149.39000000000001,2019-05-12 08:26:00,172,True
462,32175,4,19.345,2013-11-14 21:01:00,2177,True
462,34256,3,38.223333333333336,2019-07-10 01:30:00,113,True
462,43293,6,99.92166666666667,2016-10-25 15:52:00,1101,True
462,45926,4,31.015,2019-04-08 05:28:00,206,True
462,47738,3,44.599999999999994,2017-06-06 14:20:00,877,True
462,54102,6,129.55833333333334,2018-09-26 06:08:00,400,True
462,54850,3,104.49666666666667,2019-10-24 07:33:00,7,False
462,60569,6,44.735,2019-02-04 08:30:00,269,True
462,61195,5,88.81,2017-06-29 15:56:00,854,True
462,66352,6,62.19375,2017-03-18 21:57:00,957,True
462,68751,3,77.81333333333333,2019-03-13 09:17:00,232,True
462,69956,5,35.088,2018-06-04 09:27:00,514,True
462,73186,5,90.772,2018-07-13 16:55:00,475,True
462,75195,6,33.765,2019-07-08 05:02:00,115,True
462,79927,6,62.743750000000006,2017-11-15 14:25:00,715,True
462,83480,10,24.243552631578947,2019-05-17 14:51:00,167,True
462,86959,6,55.50083333333333,2018-12-19 10:53:00,316,True
462,87625,7,22.211111111111112,2019-04-04 05:14:00,210,True
464,2696,3,56.06333333333333,2018-08-28 22:39:00,429,True
464,14528,12,1.5073083333333333,2019-10-29 16:24:00,2,False
464,17976,3,55.71666666666667,2017-09-15 13:07:00,776,True
464,20561,7,74.66,2018-04-24 22:03:00,555,True
464,22204,10,65.01833333333333,2019-10-13 22:19:00,18,False
464,23438,9,37.88294117647059,2019-07-08 11:44:00,115,True
464,24823,12,105.83776785714285,2019-10-10 15:54:00,21,False
464,27092,12,102.3613707165109,2019-10-11 20:18:00,20,False
464,32175,12,107.87861111111111,2019-10-11 04:47:00,20,False
464,39021,12,43.91913043478261,2019-10-12 07:08:00,19,False
464,50404,12,44.55619047619047,2019-09-27 07:18:00,34,False
464,56621,3,13.5275,2019-01-31 14:29:00,273,True
464,59397,10,24.826875,2019-09-23 11:36:00,38,False
464,59935,5,82.4511111111111,2019-07-28 11:29:00,95,True
464,60569,4,29.688333333333333,2017-02-17 14:53:00,986,True
464,73186,6,146.26125,2018-01-17 02:30:00,652,True
464,74663,7,20.40875,2019-01-28 20:14:00,276,True
464,75936,5,31.91857142857143,2019-07-12 21:21:00,111,True
464,78454,3,15.079999999999998,2014-11-27 12:19:00,1799,True
464,83229,11,26.183823529411764,2019-10-29 12:12:00,2,False
464,85077,12,106.7976530612245,2019-09-11 04:47:00,50,False
464,86438,4,1.6925,2017-03-29 16:00:00,946,True
464,86616,3,117.03000000000002,2018-12-17 11:51:00,318,True
464,88238,3,90.32249999999999,2016-02-22 15:53:00,1347,True
465,18215,3,43.47,2012-02-05 15:20:00,2825,True
465,20519,8,1.651111111111111,2019-02-02 08:45:00,271,True
465,24940,3,78.465,2017-12-27 07:07:00,673,True
465,27092,5,64.0,2019-07-13 16:06:00,110,True
465,30055,5,27.02,2017-11-16 18:25:00,714,True
465,30286,5,93.2,2016-01-01 00:58:00,1399,True
465,30928,8,25.514285714285712,2019-07-25 09:24:00,98,True
465,31976,3,41.120000000000005,2016-06-24 04:38:00,1224,True
465,48919,3,39.516666666666666,2016-12-24 14:36:00,1041,True
465,50783,10,4.2993749999999995,2019-06-20 09:06:00,133,True
465,54836,8,5.154166666666667,2019-06-28 13:05:00,125,True
465,58911,5,49.93833333333333,2018-07-06 12:19:00,482,True
465,59397,7,1.7214285714285715,2019-05-24 09:16:00,160,True
465,59935,7,44.3335,2019-09-26 14:16:00,35,False
465,73186,4,81.90799999999999,2018-10-17 00:33:00,379,True
465,75781,3,4.933333333333334,2019-07-30 11:58:00,93,True
465,75936,3,7.642857142857143,2016-05-14 15:48:00,1265,True
465,78519,5,1.9244444444444444,2018-03-02 09:07:00,608,True
465,82122,3,27.695999999999998,2017-01-22 04:55:00,1012,True
465,83750,4,56.595,2019-08-01 10:39:00,91,True
465,87530,5,82.43833333333333,2019-02-05 13:58:00,268,True
467,2703,7,13.306999999999999,2019-04-25 11:49:00,189,True
467,4086,7,14.02625,2018-10-23 11:48:00,373,True
467,11468,5,53.881875,2019-01-16 22:19:00,288,True
467,17976,4,42.70399999999999,2018-05-02 12:29:00,547,True
467,19964,7,70.874,2018-10-03 21:39:00,393,True
467,20519,6,41.63875,2019-09-29 10:06:00,32,False
467,20561,10,55.6625,2018-12-07 22:58:00,328,True
467,22938,6,8.258787878787878,2019-07-12 11:58:00,111,True
467,27092,8,44.0,2018-08-30 22:33:00,427,True
467,27567,4,5.694,2018-02-15 14:12:00,623,True
467,30928,12,28.901805555555555,2019-08-02 11:53:00,90,True
467,31893,6,36.08625,2016-01-18 22:23:00,1382,True
467,32858,3,47.97,2017-11-26 22:27:00,704,True
467,34490,7,56.64111111111111,2017-07-27 22:16:00,826,True
467,36329,6,59.779999999999994,2017-04-05 22:23:00,939,True
467,39991,3,285.98,2019-05-01 20:12:00,183,True
467,43414,4,43.324,2019-05-10 19:15:00,174,True
467,51740,3,26.986666666666668,2018-12-06 06:13:00,329,True
467,54850,4,135.445,2017-08-01 20:16:00,821,True
467,58989,10,25.75409090909091,2019-10-30 10:26:00,1,False
467,59935,9,43.341,2019-02-13 07:12:00,260,True
467,60569,9,49.162,2019-06-23 06:10:00,130,True
467,65433,3,35.2175,2018-03-14 22:00:00,596,True
467,69956,5,39.76888888888889,2019-05-20 13:08:00,164,True
467,82275,5,43.76583333333334,2019-08-19 22:18:00,73,True
467,86438,7,1.9649999999999999,2019-08-23 22:43:00,69,True
467,88458,8,45.36833333333333,2019-08-22 22:26:00,70,True
467,98374,11,24.3855,2019-08-15 12:23:00,77,True
468,11805,4,62.8575,2019-04-30 08:54:00,184,True
468,13523,4,18.164,2019-04-30 12:21:00,184,True
468,16751,5,9.148,2019-10-05 16:08:00,26,False
468,25857,11,31.25529411764706,2019-10-05 18:15:00,26,False
468,27092,10,94.28571428571429,2019-07-20 13:29:00,103,True
468,36323,4,49.695,2017-07-01 08:29:00,852,True
468,43293,9,40.253125,2019-10-04 12:32:00,27,False
468,45926,11,31.22462962962963,2019-09-21 18:35:00,40,False
468,48919,4,51.50666666666667,2017-07-14 11:21:00,839,True
468,54850,5,83.85714285714286,2018-10-23 11:26:00,373,True
468,60569,3,77.06333333333333,2019-10-29 08:46:00,2,False
468,61195,11,48.245000000000005,2019-09-26 16:04:00,35,False
468,63477,3,11.515,2019-02-13 20:07:00,260,True
468,68824,4,7.425999999999999,2018-10-08 13:51:00,388,True
468,71667,4,52.7975,2019-02-01 08:01:00,272,True
468,73186,3,49.79666666666666,2015-05-07 11:06:00,1638,True
468,78454,12,33.12275862068965,2019-07-27 18:17:00,96,True
468,79927,4,16.946,2017-03-21 12:26:00,954,True
468,96958,4,136.18,2018-10-17 11:51:00,379,True
469,9932,3,32.69,2018-03-03 03:29:00,607,True
469,14800,5,46.59625,2019-10-09 22:29:00,22,False
469,15143,5,42.298,2017-11-15 22:12:00,715,True
469,16902,5,59.724000000000004,2017-08-21 17:18:00,801,True
469,20519,7,21.654545454545456,2019-02-24 07:48:00,249,True
469,22204,4,23.131999999999998,2018-07-15 22:15:00,473,True
469,24823,6,85.77571428571427,2018-08-23 15:28:00,434,True
469,25887,8,23.939545454545453,2019-10-05 08:02:00,26,False
469,27772,5,172.388,2015-03-14 06:00:00,1692,True
469,30286,5,107.01199999999999,2019-03-07 15:26:00,238,True
469,32175,5,98.652,2019-10-11 15:00:00,20,False
469,33352,4,309.515,2018-03-23 17:26:00,587,True
469,37222,8,45.42181818181818,2019-09-23 22:06:00,38,False
469,38602,6,55.608000000000004,2019-07-11 22:17:00,112,True
469,45065,6,20.55,2019-10-13 08:03:00,18,False
469,47708,4,136.886,2016-03-14 16:52:00,1326,True
469,50783,11,8.61648148148148,2019-10-16 08:12:00,15,False
469,59935,11,44.969166666666666,2019-08-19 18:09:00,73,True
469,60569,5,53.962,2015-10-30 13:51:00,1462,True
469,61195,12,32.644035087719296,2019-06-27 18:29:00,126,True
469,78454,6,23.74125,2017-11-12 14:01:00,718,True
469,86026,12,17.310104166666665,2019-09-12 22:12:00,49,False
469,89002,10,8.177333333333333,2019-05-24 22:13:00,160,True
469,100307,3,33.669999999999995,2019-10-25 13:30:00,6,False
470,2177,8,7.449375,2019-06-02 05:46:00,151,True
470,20561,4,44.4175,2017-07-08 17:53:00,845,True
470,22204,11,33.345,2019-09-21 05:55:00,40,False
470,22938,7,6.67,2018-12-26 05:44:00,309,True
470,24550,11,7.392272727272727,2019-01-19 05:57:00,285,True
470,27092,12,69.70370370370371,2019-10-30 11:34:00,1,False
470,30286,4,67.494,2016-02-21 15:37:00,1348,True
470,31495,9,12.925454545454546,2019-07-13 06:59:00,110,True
470,32175,3,42.68333333333334,2018-06-23 13:32:00,495,True
470,32606,4,16.5325,2017-07-10 19:18:00,843,True
470,34490,3,37.083333333333336,2019-03-15 05:04:00,230,True
470,38925,4,120.35,2017-10-19 05:22:00,742,True
470,43293,5,41.412,2017-06-13 09:26:00,870,True
470,49152,3,18.75,2017-03-19 19:23:00,956,True
470,60569,5,37.672000000000004,2018-12-15 22:47:00,320,True
470,61641,4,145.605,2017-05-01 14:42:00,913,True
470,65683,5,17.679,2018-06-29 13:24:00,489,True
470,73186,4,84.70333333333333,2019-02-17 15:42:00,256,True
470,75936,7,6.496666666666666,2016-09-21 05:58:00,1135,True
470,90129,3,5.506666666666668,2016-08-27 22:23:00,1160,True
470,90923,5,44.09166666666667,2017-08-30 17:48:00,792,True
470,93128,6,122.07375,2017-02-01 08:29:00,1002,True
472,2279,3,26.84,2017-02-16 15:10:00,987,True
472,6861,3,51.0325,2018-05-04 19:52:00,545,True
472,9932,3,23.223333333333333,2017-09-03 11:04:00,788,True
472,11468,3,33.705,2018-12-31 13:55:00,304,True
472,20519,12,15.493333333333332,2019-07-26 08:22:00,97,True
472,22204,5,76.42,2019-09-04 07:41:00,57,False
472,23193,3,69.5625,2017-10-21 16:06:00,740,True
472,25887,4,56.27,2016-08-23 18:33:00,1164,True
472,27092,8,85.0,2019-09-09 15:14:00,52,False
472,27601,5,53.026666666666664,2016-11-30 14:38:00,1065,True
472,32609,6,23.919375,2018-05-27 15:15:00,522,True
472,32858,5,30.95,2019-03-15 13:39:00,230,True
472,34490,6,51.53625,2016-10-16 13:53:00,1110,True
472,43293,3,63.2125,2019-09-08 07:56:00,53,False
472,48919,4,22.788333333333338,2016-07-08 15:09:00,1210,True
472,49384,9,11.94375,2019-10-05 08:11:00,26,False
472,52759,4,26.070000000000004,2017-08-13 13:39:00,809,True
472,55060,8,55.528499999999994,2019-07-15 19:22:00,108,True
472,59369,5,20.378,2018-06-15 13:56:00,503,True
472,59877,6,55.75,2019-10-12 14:49:00,19,False
472,59935,12,70.1974649122807,2019-09-13 07:55:00,48,False
472,60569,6,27.529999999999998,2019-03-02 15:23:00,243,True
472,61195,12,68.1743115942029,2019-10-20 07:32:00,11,False
472,67570,5,29.6525,2018-01-19 13:49:00,650,True
472,70861,5,61.349000000000004,2015-04-12 15:55:00,1663,True
472,72246,8,8.197666666666667,2019-05-14 14:01:00,170,True
472,75781,11,19.85205555555556,2019-10-09 13:43:00,22,False
472,81536,8,37.74444444444444,2018-08-12 11:12:00,445,True
472,82981,12,16.399705882352944,2019-06-19 15:02:00,134,True
472,86410,5,26.664285714285715,2019-07-28 14:05:00,95,True
472,86616,3,60.838,2017-11-30 13:55:00,700,True
472,91453,10,18.261,2019-01-23 15:02:00,281,True
473,6204,5,49.66375,2019-07-09 15:56:00,114,True
473,8192,5,31.675,2019-08-20 19:06:00,72,True
473,11468,5,29.404000000000003,2016-10-13 15:42:00,1113,True
473,12873,3,79.88,2015-03-10 07:02:00,1696,True
473,14528,3,1.1175,2019-08-20 07:38:00,72,True
473,18215,4,28.5825,2018-12-11 13:27:00,324,True
473,22204,10,23.11621794871795,2019-10-10 23:10:00,21,False
473,27092,9,56.666666666666664,2017-09-05 07:03:00,786,True
473,27601,4,11.3475,2019-10-17 16:19:00,14,False
473,32175,3,12.826666666666668,2014-11-01 16:16:00,1825,True
473,38602,3,20.176666666666666,2014-09-10 13:54:00,1877,True
473,39234,8,7.441538461538461,2019-06-14 23:29:00,139,True
473,43580,9,17.86409090909091,2019-09-19 22:39:00,42,False
473,59935,5,48.212222222222216,2018-08-05 10:29:00,452,True
473,60569,5,53.28,2018-04-01 15:42:00,578,True
473,65609,3,28.186666666666667,2017-05-21 15:35:00,893,True
473,67198,3,122.34333333333332,2014-03-23 22:59:00,2048,True
473,73186,3,100.685,2017-12-16 14:48:00,684,True
473,75781,9,14.445,2019-03-31 23:02:00,214,True
473,75936,6,28.87111111111111,2019-08-06 20:42:00,86,True
473,79496,9,6.512857142857143,2018-06-21 23:08:00,497,True
473,81833,11,12.038,2019-04-25 23:25:00,189,True
473,86410,3,17.37333333333333,2014-02-05 12:12:00,2094,True
473,88646,6,33.81333333333333,2019-01-26 19:41:00,278,True
474,5760,4,38.215,2017-04-11 13:46:00,933,True
474,9937,3,122.17500000000001,2019-08-06 00:30:00,86,True
474,14054,8,59.433749999999996,2016-01-01 09:15:00,1399,True
474,18215,5,36.71083333333333,2018-01-04 09:06:00,665,True
474,20263,8,36.175384615384615,2019-01-22 08:58:00,282,True
474,20519,10,0.8207692307692308,2019-10-04 11:48:00,27,False
474,20916,9,13.49909090909091,2017-04-16 10:08:00,928,True
474,22204,12,30.402179487179485,2019-10-29 17:17:00,2,False
474,23923,4,7.540000000000001,2015-12-13 08:05:00,1418,True
474,23939,3,159.9375,2018-03-22 09:05:00,588,True
474,25857,12,64.10249999999999,2019-07-06 02:05:00,117,True
474,26810,4,34.44,2019-05-28 08:54:00,156,True
474,27092,5,125.71428571428571,2018-10-26 08:56:00,370,True
474,35451,12,62.40072463768116,2019-10-25 02:29:00,6,False
474,38602,5,10.965,2019-08-19 11:50:00,73,True
474,39021,9,49.42,2017-07-25 14:35:00,828,True
474,41142,11,10.953030303030303,2019-10-30 08:21:00,1,False
474,43293,10,55.67886363636364,2019-09-15 17:25:00,46,False
474,48245,9,32.016363636363636,2018-11-18 09:25:00,347,True
474,54850,4,181.26857142857142,2019-07-22 20:47:00,101,True
474,60569,11,122.78928571428573,2019-07-14 08:06:00,109,True
474,60683,7,24.29318181818182,2019-02-13 11:51:00,260,True
474,66370,3,651.8166666666666,2017-10-28 10:53:00,733,True
474,67570,7,173.365,2019-04-09 09:21:00,205,True
474,73186,4,203.652,2017-11-16 21:34:00,714,True
474,75781,12,10.335656565656565,2019-06-08 08:33:00,145,True
474,75936,3,73.81666666666666,2016-05-11 02:04:00,1268,True
474,76416,3,13.745,2016-10-24 09:16:00,1102,True
474,81833,7,30.373333333333335,2018-04-30 14:01:00,549,True
474,86438,10,1.2590625,2019-06-06 14:28:00,147,True
474,88459,3,38.39,2018-10-27 11:41:00,369,True
474,88646,3,65.76333333333334,2016-12-25 08:01:00,1040,True
474,91128,3,3.77,2017-10-01 08:04:00,760,True
474,94123,8,18.783636363636365,2019-07-19 08:18:00,104,True
474,98648,12,63.917526881720434,2019-10-24 02:23:00,7,False
476,9932,4,50.114999999999995,2018-08-02 14:43:00,455,True
476,10792,9,31.61285714285714,2019-08-29 15:01:00,63,True
476,11468,4,30.4425,2017-12-15 14:30:00,685,True
476,19020,7,32.9425,2017-11-14 14:38:00,716,True
476,20519,4,28.631999999999998,2016-03-25 13:41:00,1315,True
476,22204,12,75.56107657657658,2019-10-03 15:12:00,28,False
476,26909,3,29.673333333333332,2018-04-27 14:59:00,552,True
476,27092,4,115.0,2019-09-28 07:59:00,33,False
476,32175,5,46.59,2017-10-07 16:03:00,754,True
476,32858,7,31.575454545454544,2019-09-27 14:55:00,34,False
476,34490,8,26.06888888888889,2017-06-11 14:32:00,872,True
476,39789,4,29.544,2019-06-26 14:51:00,127,True
476,41515,8,40.09423076923077,2018-04-22 14:52:00,557,True
476,59298,5,33.79666666666667,2018-07-26 15:47:00,462,True
476,59935,12,75.20091216216217,2019-10-30 15:12:00,1,False
476,60569,9,45.5325,2019-06-03 14:50:00,150,True
476,67570,7,20.531,2018-12-10 14:49:00,325,True
476,69972,5,38.605714285714285,2019-02-27 22:35:00,246,True
476,73186,7,53.53285714285715,2018-09-09 13:47:00,417,True
476,78817,3,101.2,2019-02-13 15:17:00,260,True
476,79927,8,25.52,2019-04-24 09:43:00,190,True
476,83743,3,40.18,2017-08-11 16:29:00,811,True
476,84726,3,9.38,2017-10-30 11:41:00,731,True
476,85268,7,42.23076923076923,2019-09-10 14:59:00,51,False
476,86616,7,88.0,2019-08-23 22:07:00,69,True
476,87425,3,49.29,2019-08-11 16:08:00,81,True
476,88459,3,59.44666666666666,2017-01-26 09:35:00,1008,True
476,91526,3,41.7725,2019-04-09 22:31:00,205,True
476,94123,5,25.578,2019-10-30 12:38:00,1,False
476,98268,3,18.503333333333334,2019-03-31 11:38:00,214,True
476,99370,7,48.41727272727273,2019-08-24 14:40:00,68,True
477,2363,5,190.16,2019-09-28 10:40:00,33,False
477,13646,4,83.62,2019-08-05 21:42:00,87,True
477,14628,5,66.46000000000001,2019-10-20 17:08:00,11,False
477,20519,6,3.5175,2019-03-05 06:16:00,240,True
477,20561,7,70.34444444444445,2019-09-10 10:30:00,51,False
477,27092,5,148.0,2015-06-17 10:40:00,1597,True
477,28620,9,26.799687499999997,2019-09-18 16:55:00,43,False
477,46474,3,70.19666666666667,2016-10-31 21:57:00,1095,True
477,48919,4,126.954,2019-06-25 21:24:00,128,True
477,49733,4,19.382500000000004,2018-12-17 13:17:00,318,True
477,50783,3,4.203333333333333,2019-03-07 05:48:00,238,True
477,55060,10,40.87305555555556,2019-06-25 17:26:00,128,True
477,59935,11,53.56388888888888,2019-07-09 07:39:00,114,True
477,60569,5,48.40833333333333,2019-05-05 21:04:00,179,True
477,69972,8,30.22666666666667,2019-05-12 12:31:00,172,True
477,72351,10,37.18448717948718,2019-08-16 06:07:00,76,True
477,73186,4,155.145,2016-07-11 04:27:00,1207,True
477,75781,10,5.140526315789474,2018-06-13 06:28:00,505,True
477,75936,3,51.73333333333333,2014-07-16 16:30:00,1933,True
477,82631,9,7.104375,2019-09-15 06:26:00,46,False
477,83018,8,103.042,2018-12-31 18:27:00,304,True
477,84682,3,185.102,2016-11-25 10:49:00,1070,True
477,85247,3,8.536666666666667,2018-11-16 21:06:00,349,True
477,86410,6,19.515,2018-12-11 13:04:00,324,True
477,86438,8,1.4525000000000001,2018-11-06 10:37:00,359,True
477,86616,7,113.85555555555555,2019-04-29 10:25:00,185,True
478,9556,3,30.873333333333335,2019-09-23 06:35:00,38,False
478,12014,3,15.443333333333333,2019-03-23 12:38:00,222,True
478,13523,3,84.39999999999999,2019-01-17 04:55:00,287,True
478,17976,4,152.076,2015-09-18 15:19:00,1504,True
478,24504,12,16.223162393162394,2019-08-25 16:53:00,67,True
478,27092,9,108.88888888888889,2019-10-10 05:58:00,21,False
478,30286,3,162.15,2019-10-13 01:01:00,18,False
478,31741,3,116.33666666666666,2015-05-07 13:23:00,1638,True
478,32175,4,29.127499999999998,2016-11-25 07:17:00,1070,True
478,32606,7,11.338999999999999,2017-12-27 19:53:00,673,True
478,34490,3,84.668,2019-10-15 04:46:00,16,False
478,41516,10,11.366999999999999,2019-10-31 20:51:00,0,False
478,42455,4,50.8475,2015-02-02 23:42:00,1732,True
478,50178,3,106.41000000000001,2014-10-11 04:43:00,1846,True
478,50183,4,63.12166666666667,2019-08-22 19:13:00,70,True
478,50783,4,68.088,2018-11-06 12:32:00,359,True
478,55060,5,24.382857142857144,2018-03-27 19:08:00,583,True
478,55105,8,24.086666666666666,2018-06-24 12:40:00,494,True
478,59935,4,74.445,2018-05-30 07:58:00,519,True
478,60569,3,73.4025,2017-12-30 22:41:00,670,True
478,61195,6,64.83,2018-02-09 12:30:00,629,True
478,71667,5,28.376666666666665,2019-03-14 07:14:00,231,True
478,75447,4,65.324,2018-11-24 13:50:00,341,True
478,75936,6,18.827142857142857,2015-09-14 19:21:00,1508,True
478,82981,3,84.5,2018-07-03 23:40:00,485,True
478,83480,12,16.18026315789474,2019-07-23 16:41:00,100,True
478,85247,3,18.935,2018-03-13 01:38:00,597,True
478,86493,5,123.435,2017-08-27 15:27:00,795,True
478,87530,3,120.76,2018-01-25 06:30:00,644,True
478,96688,3,155.10666666666665,2018-09-16 13:45:00,410,True
478,97204,3,82.20666666666666,2018-02-17 04:55:00,621,True
478,99370,3,91.46333333333332,2019-07-25 04:43:00,98,True
479,14528,12,1.3631216931216932,2019-10-23 23:48:00,8,False
479,17053,10,25.706176470588236,2019-03-25 17:29:00,220,True
479,20519,5,37.36333333333334,2019-04-26 09:14:00,188,True
479,26810,8,32.49916666666667,2019-10-04 16:54:00,27,False
479,33994,5,45.122,2018-02-03 19:31:00,635,True
479,35451,8,22.722,2018-05-13 17:59:00,536,True
479,37978,10,12.481574074074073,2019-07-14 09:12:00,109,True
479,39021,4,3.9124999999999996,2016-01-05 21:32:00,1395,True
479,54734,5,68.53,2016-07-30 16:26:00,1188,True
479,59935,10,39.96714285714285,2019-01-19 16:19:00,285,True
479,60569,4,55.0975,2019-02-25 16:59:00,248,True
479,65376,6,89.205,2019-01-27 15:20:00,277,True
479,69956,4,77.138,2019-09-12 01:00:00,49,False
479,73186,4,103.268,2019-01-16 04:15:00,288,True
479,75781,11,17.431818181818183,2019-10-15 09:01:00,16,False
479,75936,11,22.665,2018-11-26 09:24:00,339,True
479,86410,3,85.37,2013-01-29 19:44:00,2466,True
479,86438,5,1.201,2017-08-20 23:44:00,802,True
479,86616,5,110.13600000000001,2018-12-08 12:22:00,327,True
480,12014,3,12.57,2018-08-26 09:21:00,431,True
480,15143,11,47.68347826086956,2019-09-05 11:34:00,56,False
480,20519,5,5.371666666666667,2018-04-18 08:10:00,561,True
480,24504,5,17.863333333333333,2019-06-01 08:14:00,152,True
480,27092,3,190.0,2018-12-17 20:16:00,318,True
480,30259,3,79.76,2018-06-19 08:28:00,499,True
480,30286,4,126.05799999999999,2019-10-04 03:50:00,27,False
480,45624,5,86.10166666666667,2019-09-10 15:23:00,51,False
480,50867,12,38.49057692307692,2019-10-12 08:49:00,19,False
480,56276,3,203.22000000000003,2016-08-07 15:50:00,1180,True
480,59935,11,66.6075,2019-05-02 08:53:00,182,True
480,60569,4,227.71999999999997,2019-04-07 15:24:00,207,True
480,73186,4,98.2025,2019-10-21 03:50:00,10,False
480,73250,10,9.50125,2019-08-20 12:49:00,72,True
480,75781,10,12.444833333333333,2019-10-24 09:20:00,7,False
480,75936,12,19.41886363636364,2019-07-05 11:23:00,118,True
480,79927,3,72.765,2017-10-08 17:09:00,753,True
480,83480,6,19.248333333333335,2019-06-10 07:52:00,143,True
480,87625,11,29.1995,2019-09-14 22:05:00,47,False
480,91370,3,168.49666666666667,2016-10-14 21:32:00,1112,True
480,97974,9,18.447692307692307,2018-09-21 11:12:00,405,True
480,99780,4,41.102,2017-04-25 20:33:00,919,True
483,17493,8,46.06428571428571,2017-05-09 19:39:00,905,True
483,20561,3,46.24333333333333,2010-08-31 15:50:00,3348,True
483,24504,5,13.038333333333334,2017-08-19 09:40:00,803,True
483,30972,3,3.622,2017-06-05 18:15:00,878,True
483,32606,3,32.47,2019-10-09 21:18:00,22,False
483,39549,7,40.16375,2018-06-04 15:39:00,514,True
483,44158,5,37.032,2015-08-26 13:10:00,1527,True
483,45926,4,34.339999999999996,2016-08-07 19:56:00,1180,True
483,48919,3,62.0,2017-11-15 15:44:00,715,True
483,50783,8,31.955000000000002,2019-07-23 13:34:00,100,True
483,51737,6,194.01625,2018-03-05 14:11:00,605,True
483,54850,4,72.36166666666666,2018-05-24 17:24:00,525,True
483,56724,3,23.933333333333334,2015-12-01 14:40:00,1430,True
483,59935,5,77.774,2018-06-26 13:02:00,492,True
483,60569,8,51.94625,2019-07-28 15:38:00,95,True
483,72351,8,52.12555555555556,2018-03-10 13:05:00,600,True
483,83480,6,10.984,2018-08-15 09:51:00,442,True
483,92400,7,35.3075,2019-07-08 19:33:00,115,True
487,3579,6,102.36,2018-02-26 20:45:00,612,True
487,10930,3,147.1175,2018-05-28 11:54:00,521,True
487,23481,12,66.25959349593496,2019-09-29 19:56:00,32,False
487,27092,5,130.0,2018-03-31 11:06:00,579,True
487,36936,8,148.605,2018-05-11 06:43:00,538,True
487,39021,12,43.84034037558685,2019-09-23 07:11:00,38,False
487,41184,4,72.39750000000001,2017-11-27 12:05:00,703,True
487,45721,5,45.589285714285715,2019-06-22 12:16:00,131,True
487,48919,3,39.32666666666667,2017-04-02 20:59:00,942,True
487,51220,6,195.29857142857142,2019-05-29 22:23:00,155,True
487,53617,4,56.562,2018-05-06 11:52:00,543,True
487,54850,3,126.64,2016-05-27 15:49:00,1252,True
487,59935,3,74.08999999999999,2016-12-04 07:13:00,1061,True
487,60569,4,102.055,2017-04-04 11:40:00,940,True
487,61195,5,61.552,2019-05-12 20:46:00,172,True
487,67570,3,64.84333333333333,2012-08-07 18:38:00,2641,True
487,68102,12,65.79102150537635,2019-05-03 19:08:00,181,True
487,69972,10,61.875285714285724,2019-10-19 19:54:00,12,False
487,75781,7,42.09222222222222,2019-08-22 20:48:00,70,True
487,79927,4,104.7775,2017-07-26 20:54:00,827,True
487,85247,3,8.8825,2018-08-06 15:02:00,451,True
487,98359,6,57.21923076923077,2019-05-01 00:21:00,183,True
488,796,12,78.33459935897436,2019-10-02 10:04:00,29,False
